index,Name,Provider,Image_url,RTP,Pay_lines,Free_spins,Bonus_game
6405,Mystique,WagerLogic,mystique.jpg,,,,
6406,Nothin' But Net,WagerLogic,nothin'-but-net.jpg,,,,
6407,Off the Hook,Microgaming,off-the-hook.jpg,Unknown,1,No,No
6408,Operation MYOW,RTG,operation-myow.jpg,95%,1,No,No
6409,Pandamonium,Microgaming,pandamonium.jpg,Unknown,1,No,Yes
6410,Party Line,Playtech,party-line.jpg,96%,1,No,No
6411,Party Time,Microgaming,party-time.jpg,Unknown,1,No,No
6412,Perfect Planet,Playtech,perfect-planet.jpg,96.5%,8,No,No
6413,Pharaohs Gold,RTG,pharaohs-gold.jpg,95%,3,No,No
6414,Pokers,Playtech,pokers.jpg,,,,
6415,Pub Fruity,Microgaming,pub-fruity.jpg,Unknown,1,Yes,Yes
6416,Pyramids Treasure,888 Gaming,888-gaming.jpg,96%,3,Yes,No
6417,Rags to Riches,WagerLogic,rags-to-riches.jpg,,,,
6418,Rapid Reels,Microgaming,rapid-reels.jpg,94%,5,No,No
6419,Red Chili Hunter,Pragmatic Play,red-chili-hunter.jpg,Unknown,5,No,No
6420,Red Planet,WagerLogic,red-planet.jpg,,,,
6421,Reel in the Cash,WagerLogic,reel-in-the-cash.jpg,,,,
6422,Reels Royce,Microgaming,reels-royce.jpg,Unknown,3,No,No
6423,Rock the Boat,Microgaming,rock-the-boat.jpg,95.58%,1,No,No
6424,Rock'n Roller,Playtech,rock-n-roller.jpg,96%,5,No,No
6425,Roman Riches,Microgaming,roman-riches.jpg,93.23%,5,No,No
6426,Russian Attack,Pragmatic Play,russian-attack-slot.jpg,Unknown,3,No,No
6427,Samurai Sevens,Microgaming,samurai-sevens-ss.jpg,Unknown,3,No,No
6428,Santa's Sleigh Ride,Playtech,santa's-sleigh-ride.jpg,95.6%,3,No,No
6429,Sevens and Stripes,RTG,mountain-bike-ss.jpg,95%,1,No,No
6430,Shoot o Rama,WagerLogic,shoot-o-rama.jpg,,,,
6431,Sizzling Scorpions,Microgaming,sizzling-scorpions.jpg,Unknown,1,No,Yes
6432,Slots Ahoy,888 Gaming,888-gaming.jpg,,,,
6433,Sonic Boom,Microgaming,sonic-boom.jpg,Unknown,1,No,No
6434,Spell Bound,Microgaming,spell-bound-ss.jpg,Unknown,3,No,No
6435,Spinix Hijinx,WagerLogic,spinix-hijinx.jpg,,,,
6436,Storm the Castle,WagerLogic,storm-the-castle.jpg,,,,
6437,Sudoku,WagerLogic,sudoku.jpg,,,,
6438,Sultan's Fortune,Playtech,sultans-fortune.jpg,95.9% ,1,No,No
6439,Super Sideshow,WagerLogic,super-sideshow.jpg,,,,
6440,Super Sideshow,Cryptologic,super-sideshow.jpg,91%,1,No,Yes
6441,Sweet Thing,WagerLogic,sweet-thing.jpg,,,,
6442,The Hamsteads,WagerLogic,the-hamsteads.jpg,,,,
6443,The Oracle,WagerLogic,the-oracle.jpg,,,,
6444,Top Hat Magic,WagerLogic,top-hat-magic.jpg,,,,
6445,Track and Field Mouse,Microgaming,track-and-field-mouse.jpg,Unknown,1,No,Yes
6446,Treasure Ireland,Microgaming,treasure-ireland-ss1.jpg,Unknown,1,No,Yes
6447,Treasure Twirl,888 Gaming,888-gaming.jpg,,,,
6448,Trick or Treat,Microgaming,trick-or-treat.jpg,Unknown,3,No,No
6449,Triple Olives,WagerLogic,triple-olives.jpg,,,,
6450,Vampire Bats,WagerLogic,vampire-bats.jpg,,,,
6451,Who Wants to be a Stallionaire,Microgaming,who-wants-to-be-a-stallionaire-ss1.jpg,Unknown,1,No,Yes
6452,Wild Spider,888 Gaming,888-gaming.jpg,,,,
6453,Wild West,Ongame,wild-west-ongame.jpg,,,,
6454,Win Spinner,Microgaming,win-spinner.jpg,96.5%,1,Yes,Yes
6455,Winning Wheels,Microgaming,winning-wheels.jpg,Unknown,1,No,Yes
6456,Witches and Warlocks,WagerLogic,witches-and-warlocks.jpg,,,,
6457,You Lucky Bastard,Microgaming,you-lucky-bastard-ss.jpg,Unknown,1,No,Yes
6458,Sweetheart,Boss Media,sweetheart.jpg,Unknown,3,No,No
6459,Diamond 7's,Microgaming,diamond-7's.jpg,Unknown,1,No,No
6460,Grand 7's,Microgaming,grand-7's.jpg,Unknown,1,No,No
6461,Jukebox 10000,SkillOnNet,jukebox-10000.jpg,93.3%,3,No,No
6462,Martian Money,Microgaming,martian-money.jpg,Unknown,5,No,No
6463,Nashville 7's,Microgaming,nashville-7's.jpg,Unknown,1,No,No
6464,Oranges and Lemons,Microgaming,oranges-and-lemons.jpg,Unknown,1,No,No
6465,Razzmatazz,Microgaming,razzmatazz.jpg,Unknown,1,No,No
6466,Silver Scarab,Microgaming,silver-scarab.jpg,Unknown,1,No,No
6467,Vegas Fortune,Microgaming,vegas-fortune.jpg,Unknown,5,No,No
6468,Bankroll Reload,Pragmatic Play,bankroll-reload.jpg,Unknown,1,No,No
6469,Rings and Roses,Microgaming,rings-and-roses.jpg,Unknown,5,No,No
6470,JetSet,Microgaming,jetset.jpg,Unknown,1,No,No
6471,Sultans Sevens,Microgaming,sultans-sevens.jpg,Unknown,1,No,No
6472,Sahara's Secret,Microgaming,sahara's-secret.jpg,Unknown,1,No,No
6473,Sand Storm,Microgaming,sand-storm.jpg,Unknown,3,No,No
6474,Riverbelle Riches,Microgaming,riverbelle-riches.jpg,Unknown,1,No,No
6475,Royal 7's,Microgaming,royal-7's.jpg,Unknown,1,No,No
6476,Ruby Reels,Microgaming,ruby-reels.jpg,Unknown,5,No,No
6477,SWAT Team,Microgaming,swat-team.jpg,Unknown,1,No,No
6478,Eggstravaganza,Rival Gaming,eggstravaganza-slot-Rival Gaming.jpg,96%,1,Yes, No
6479,Captain America,SkillOnNet,captain-america.jpg,,,,
6480,Fruity Machine,Cryptologic,fruity-machine.jpg,,,,
6481,The Hulk,Cryptologic,the-hulk.jpg,92%,1,No,Yes
6482,Wolverine,SkillOnNet,wolverine.jpg,,,,
6483,Back In Time,Betsoft,back-in-time.jpg,94.5%,8,No,No
6484,Juke Box,SkillOnNet,juke-box.jpg,95.8%,5,No,No
6485,Treasure Room,RTG,treasure-room-ss-rtg.jpg,,,,
6486,Cards Hi Lo,888 Gaming,888-gaming.jpg,,,,
6487,Bust a Vault,Rival Gaming,bust-a-valut.JPG,95%,1,No,No
6488,Super Sevens,Playtech,super-sevens.jpg,,,,
6489,Monkey's Money,Microgaming,monkey's-money.jpg,Unknown,1,No,No
6490,Bonus Lotto,iSoftBet,bonus-lotto-ss-isoftbet.jpg,Unknown,5,No,Yes
6491,Crazy Crocodile,Microgaming,crazy-crocs-slot.jpg,Unknown,1,No,No
6492,Dubya Money,Microgaming,dubya-money-slot.jpg,Unknown,1,No,Yes
6493,Funhouse,Microgaming,funhouse-slots.jpg,Unknown,5,No, No
6494,Floridita Fandango,Microgaming,floridita-fandango.jpg,Unknown,1,No,No
6495,Flos Diner,Microgaming,flos-diner-slots.jpg,Unknown,1,No, No
6496,Alien Cash Attack,Microgaming,allien-cash-attack-ss1.jpg,Unknown,1,Yes,Yes
6497,Billion Dollar Gran,Microgaming,billion-dollar-gran-ss1.jpg,95.50%,1,Yes,Yes
6498,Lucky Darts,Microgaming,lucky-darts.jpg,96.51%,1,No,Yes
6499,Deep Sea Dosh,Microgaming,deep-sea-dosh.jpg,Unknown,1, No,Yes
6500,Jack in the Box,Microgaming,jack-in-the-box.jpg,Unknown,1,No,No
6501,Flying Ace,Microgaming,flying-ace-53c7e9a070a0f8f7298b4570.jpg,94.95%,5,No,No
6502,Double Dose,Microgaming,double-dose-slots.jpg,Unknown,1,No,No
6503,Scratch N Spin,Microgaming,rubyscratchnspin.jpg,96.51%,3,No,Yes
6504,The Bees Knees,Microgaming,rubythebeesknees.jpg,Unknown,1,No,Yes
6505,Money Star,Microgaming,rubymoneystar.jpg,Unknown,1,Yes,No
6506,Spin Crazy,Microgaming,rubyspincrazy.jpg,Unknown,1,Yes,Yes
6507,Lady Luxor,Microgaming,ladyluxor.jpg,Unknown,1,Yes,No
6508,Monte Carlo,NeoGames,monte-carlo-neogames.jpg,,,,
6509,Incredible Hulk,Cryptologic,incredible-hulk.jpg,,,,
6510,Fortune of the Pharaohs,Visionary iGaming,fortune-of-pharaohs-visionary-igaming.jpg,,,,
6511,Jackpot2000,Betsoft,jackpot2000.jpg,92.5%,5,No,No
6512,Lucky Cherry,Amaya,luckycherry.jpg,93%,1,No,No
6513,Random Runner,Betsoft,random-runner.jpg,94.5%,1,No,Yes
6514,Crazy Reels,NetEnt,crazy-reels.jpg,94.9%,5,No,Yes
6515,Monopoly Multiplier,IGT,empty-slot.jpg,94.95%,27,No,Yes
6516,Snakes and Ladders,Cryptologic,snakes-screen-neo.jpg,,,,
6517,Snakes and Ladders,Realistic,snakes-and-ladders-realistic-ss.jpg,95%,5,No,Yes
6518,Gone Fishing,Cayetano Gaming,gone-fishing.jpg,,,,
6519,The Big Apple,NeoGames,big-apple.jpg,Unknown,1,No,No
6520,4 King Cash,Greentube,4-king-cash.jpg,,,,
6521,Party Gamesto,Greentube,party-games-slotto.jpg,,,,
6522,Big Catch,Greentube,big-catch.jpg,,,,
6523,Money Station,Digital Gaming Solutions,money-station.jpg,Unknown,1,No,No
6524,Grand Crown,NeoGames,grand-crown-neogames.jpg,Unknown,5,No,No
6525,Sakura Garden,NeoGames,sakura-garden-neogames.jpg,Unknown,1,No, No
6526,Dress Up Diva,NeoGames,dress-up-diva-neogames.jpg,Unknown,1,No,No
6527,Crazy Dice,Digital Gaming Solutions,crazy-dice.jpg,Unknown,1,No,No
6528,Queen's Jewels,Digital Gaming Solutions,queen.jpg,Unknown,1,No,No
6529,Second Chance,Digital Gaming Solutions,second-chance.jpg,Unknown,1,No,No
6530,The Circus,Digital Gaming Solutions,the-circus.jpg,Unknown,1,No,No
6531,The Gardener,Digital Gaming Solutions,the-garden.jpg,Unknown,1,No,No
6532,VIP Shop,Digital Gaming Solutions,vip-shop.jpg,Unknown,3,No,No
6533,Jack's T-Rex,Visionary iGaming,jacks-t-rex-visionary-igaming.jpg,,,,
6534,Magic Lines,Betsoft,magic-lines-ss.jpg,92%,5,No,Yes
6535,Dragon Kings,Nyx Gaming Group,dragon-kings-ss.jpg,Unknown,10,Yes,Yes
6536,Paradiso,Nyx Gaming Group,paradiso-ss.jpg,Unknown,10,Yes,Yes
6537,Snake n Bake,Nyx Gaming Group,snake-n-bake-ss.jpg,Unknown,10,Yes,Yes
6538,Super Lucky Charm,Nyx Gaming Group,super-lucky-charm-ss.jpg,Unknown,10,Yes,Yes
6539,Jackpot 3333,Nyx Gaming Group,jackpot-3333-ss.jpg,Unknown,5,No,Yes
6540,7 Boom,Cryptologic,boom7-ss.jpg,,,,
6541,Win Mill,Rival Gaming,win-mill-ss-Rival Gaming1.jpg,96%,5,No,Yes
6542,Manga Punch,iSoftBet,manga-punch-ss-isoftbet.jpg,Unknown,5,No,Yes
6543,Hot Times,iSoftBet,hot-times-ss-isoftbet.jpg,Unknown,5,No,No
6544,Sunrise Reels,Realistic,sunrise-reels-realistic-ss.jpg,95.27%,5,No,No
6545,Over The Rainbow,Realistic,over-the-rainbow-realistic-ss.jpg,95%,1,No,No
6546,Sunset Reels,Realistic,sunset-reels-realistic-ss.jpg,95%,5,No,No
6547,Pentagram,Realistic,pentagram-realistic-ss.jpg,95%,5,Yes,No
6548,Bullseye,Realistic,bullseye-realistic-ss.jpg,95%,5,No,Yes
6549,Simply Wild,Betsoft,simply-wild.jpg,93.8%,1,No,No
6550,Lucky Fruits,GameScale,lucky-fruits-ss.jpg,Unknown,3,No,No
6551,Olympia,GameScale,olympia-ss1.jpg,Unknown,1,No,No
6552,Double Flash,Tom Horn Gaming,double-flash-ss.jpg,Unknown,27,Yes,Yes
6553,Minted Sevens,Saucify,minted-sevens-ss.jpg,Unknown,1,No,No
6554,Stars N Stripes,Saucify,stars-n-stripes-ss.jpg,Unknown,1,No,No
6555,Break the Bank,Saucify,break-the-bank-ss.jpg,Unknown,5,No,No
6556,Wild Berry,Saucify,wild-berry-ss.jpg,Unknown,1,No,No
6557,Santa's Surprize,Saucify,santas-surprize-ss.jpg,Unknown,1,No,Yes
6558,Spin Magic,Microgaming,spin-magic-ss.jpg,96.47%,5,No ,Yes
6559,Fish 'N' Chips,Cryptologic,ish-leep.jpg,92%,3,No,No
6560,Flower Power,Cryptologic,wagerlogic-5357b71170a0f8e40d8b4a3c.jpg,92.5%,5,No,No
6561,Forbidden Fruit,Cryptologic,wagerlogic-5357b71170a0f8e40d8b4a50.jpg,92%,5,No,No
6562,Galactic Oddisey,Cryptologic,wagerlogic-5357b71270a0f8e40d8b4aad.jpg,93%,1,No,No
6563,High Noon,Cryptologic,wagerlogic-5357b71370a0f8e40d8b4b5b.jpg,94%,3,No,No
6564,Lucky 7s,Cryptologic,wagerlogic-5357b71770a0f8e40d8b4d09.jpg,95%,1,No,No
6565,Red Planet,Cryptologic,wagerlogic-5357b71b70a0f8e40d8b4ee5-3.jpg,92.1%,5,No,No
6566,Safe Cracker,Cryptologic,wagerlogic-5357b71c70a0f8e40d8b4f29.jpg,92%,1,No,No
6567,Spinix Hijinx,Cryptologic,sp.jpg,92%,1,No, No
6568,Star Catcher,Cryptologic,star-catcher.jpg,94.9%,3,No,Yes
6569,Storm the Castle,Cryptologic,storm-2.jpg,92%,1,No,No
6570,Top Hat Magic,Cryptologic,top.jpg,95%,3,No,Yes
6571,10 Times Wild,888 Gaming,10-times-wild.jpg,96%,1,No,No
6572,5 Times Wild,888 Gaming,5-times-wild.jpg,96%,1,No,No
6573,Gold and Green,888 Gaming,gold-and-green.jpg,96%,1,No,No
6574,Knockout,888 Gaming,knockout-2.jpg,96%,1,No,No
6575,Ole Glory,888 Gaming,ole-glory.jpg,96%,1,No,No
6576,Pyramids Treasure,888 Gaming,pyramids-treasure.jpg,96%,3,Yes,No
6577,Slots Ahoy,888 Gaming,slots-ahoy.jpg,96%,1,No,No
6578,Thundering 888,888 Gaming,thundering-888.jpg,96%,1,No,No
6579,Wild Spider,888 Gaming,wild-spider.jpg, 96%,5,No,No
6580,Five Times Pay,IGT,wagerworks-5357b71170a0f8e40d8b4a32.jpg,95.95%,1,No,Yes
6581,Candy Land,Pariplay,candy-land.jpg,89%,1,No,No
6582,Dinomania,Pariplay,dinomania.jpg,89%,1,No,No
6583,Fruity Looty,Pariplay,fruity-looty.jpg,89%,1,No,No
6584,Monte Carlo,Pariplay,monte-carlo.jpg,89%,1,No,No
6585,Showtime Reels,Pariplay,showtime-reels-2.jpg,89%,1,No,No
6586,Space Arcade,SkillOnNet,space-arcade-54eb43727528f7515f8b4573.jpg,94.5%,5,No,No
6587,Buffalo Bucks,WGS Technology (Vegas Technology),vegas-technology-5357b70c70a0f8e40d8b477f.jpg,Unknown,1,No,No
6588,Coconut Grove,WGS Technology (Vegas Technology),vegas-technology-5357b70e70a0f8e40d8b4865.jpg,Unknown,1,No,No
6589,Coral Reef,WGS Technology (Vegas Technology),vegas-technology-5357b70e70a0f8e40d8b4877.jpg,Unknown,1,No,No
6590,Fruits,WGS Technology (Vegas Technology),vegas-technology-5357b71270a0f8e40d8b4a9b.jpg,Unknown,1,No,No
6591,King Tut's Treasure,WGS Technology (Vegas Technology),vegas-technology-5357b71670a0f8e40d8b4c9b.jpg,Unknown,1,No,No
6592,Liberty 7s,WGS Technology (Vegas Technology),vegas-technology-5357b71670a0f8e40d8b4cd7.jpg,Unknown,1,No,No
6593,Luck of the Irish,WGS Technology (Vegas Technology),vegas-technology-5357b71770a0f8e40d8b4cff.jpg,Unknown,1, No,Yes
6594,Lucky Fruity 7s,WGS Technology (Vegas Technology),vegas-technology-5357b71770a0f8e40d8b4d17.jpg,Unknown,1,No,No
6595,Luxury Liners,WGS Technology (Vegas Technology),vegas-technology-5357b71770a0f8e40d8b4d29.jpg,Unknown,1,No,No
6596,Malt Shop Memories,WGS Technology (Vegas Technology),vegas-technology-5357b71770a0f8e40d8b4d4c.jpg,Unknown,1,No,No
6597,Mango Mania,WGS Technology (Vegas Technology),vegas-technology-5357b71770a0f8e40d8b4d4e-1.jpg,Unknown,1,No,No
6598,Pay Day,WGS Technology (Vegas Technology),vegas-technology-5357b71970a0f8e40d8b4e27.jpg,Unknown,1,No,No
6599,Pinata Fiesta,WGS Technology (Vegas Technology),vegas-technology-5357b71970a0f8e40d8b4e4f.jpg,Unknown,1,No,Yes
6600,Queen of Hearts,WGS Technology (Vegas Technology),vegas-technology-5357b71b70a0f8e40d8b4ea3.jpg,Unknown,1,No,No
6601,Quick Draw,WGS Technology (Vegas Technology),vegas-technology-5357b71770a0f8e40d8b4d29-2.jpg,Unknown,3,No,No
6602,Royal Caribbean,WGS Technology (Vegas Technology),vegas-technology-5357b71b70a0f8e40d8b4f13.jpg,Unknown,1,No,No
6603,Swept Away,WGS Technology (Vegas Technology),vegas-technology-5357b71e70a0f8e40d8b4fef.jpg,Unknown,1,No,No
6604,Trail Blazer,WGS Technology (Vegas Technology),vegas-technology-5357b71f70a0f8e40d8b5077.jpg,Unknown,1,No,No
6605,Trick or Treat,WGS Technology (Vegas Technology),vegas-technology-5357b71f70a0f8e40d8b509e.jpg,Unknown,1,No,Yes
6606,Triple Flamin 7s,WGS Technology (Vegas Technology),vegas-technology-5357b71f70a0f8e40d8b50a2-2.jpg,Unknown,1,No,No
6607,Triple Gold,WGS Technology (Vegas Technology),triple-gold.jpg,Unknown,1,No,No
6608,Triple Rainbox,WGS Technology (Vegas Technology),vegas-technology-5357b71f70a0f8e40d8b50ae.jpg,Unknown,1,No,No
6609,Triple Triple Gold,WGS Technology (Vegas Technology),triple-triple-gold.jpg,Unknown,1,No,No
6610,Turkey Time,WGS Technology (Vegas Technology),vegas-technology-5357b71f70a0f8e40d8b50c0-1.jpg,Unknown,1,No,Yes
6611,Whiskey Barrels,WGS Technology (Vegas Technology),vegas-technology-5357b72070a0f8e40d8b510c.jpg,Unknown,1,No,No
6612,Winner's Paradise,WGS Technology (Vegas Technology),vegas-technology-5357b72070a0f8e40d8b512c.jpg,Unknown,1,No,No
6613,Winning Waves,WGS Technology (Vegas Technology),vegas-technology-5357b72070a0f8e40d8b512e.jpg,Unknown,5,No,No
6614,Perfect Match,Pariplay,perfect-match-ss.jpg,89%,1,No,No
6615,Mega King,Betsoft,mega-king2.jpg,,5,No,No
6616,Around the World,Microgaming,around-the-world-53cf907370a0f803308b456a.jpg,94.84%,20,No,Yes
6617,Criss Cross Max Power,Microgaming,criss-cross-max-power-53d0fdf170a0f809678b4567.jpg,90%,27,No,No
6618,Eldorado Max Power,Microgaming,eldorado-max-power-53d22f9870a0f8ff268b4570.jpg,90%,5,No,No
6619,Turbo Max Power,Microgaming,turbo-max-power-2-53e0c9da70a0f8cf388b4572.jpg,89%,5,,
6620,Bonus Poker,Betsoft,bonus-poker-53f35bcd70a0f803688b456d.jpg,,,,
6621,Progressive Diamond Jackpot,Betsoft,progressive-diamond-jackpot-ss.jpg,96%,,,
6622,Double Bonus Poker,Betsoft,double-bonus-poker-ss.jpg,,,,
6623,Jackpot Gagnant,Betsoft,jackpot-gagnant-53f45d4970a0f840498b456c.jpg,Unknown,5,No,No
6624,Diamond Dare,Saucify,diamond-dare-54083c0f70a0f8964e8b4567.jpg,,1,No,No
6625,Big 7,Cayetano Gaming,big-7.jpg,96.63%,1,No,No
6626,Super Money Wheel,Betsoft,super-money-wheel.jpg,Unknown,27,No,No
6627,Double Sixteen,Betsoft,double-sixteen.jpg,Unknown,32,No,No
6628,Old Timer,Betsoft,old-timer.jpg,Unknown,5,No,No
6629,Jackpot2000 VIP,Betsoft,jackpot2000-vip.jpg,Unknown,5,No,No
6630,Fruit Machine,Cayetano Gaming,fruit-machine-2.jpg,96.67%,5,No,No
6631,Gold Bars Nudge,Cayetano Gaming,gold-bars-nudge.jpg,97.07%,1,Yes,No
6632,Nudging Gems,Cayetano Gaming,nudging-gems.jpg,95.97%,1,No,No
6633,Scary Night,Vista Gaming,scary-night-2.jpg, Unknown,21,Yes,Yes
6634,Frankie's Place,Vista Gaming,frenkie-s-palace.jpg,Unknown,21,No,Yes
6635,Triple Flaming 7s,WGS Technology (Vegas Technology),triple-flaming-7s.jpg,Unknown,1,No,No
6636,Triple Rainbow 7s,WGS Technology (Vegas Technology),triple-rainbow-7s.jpg,Unknown,1,No,No
6637,Cupid and Psyche,Bally,cupid-and-psyche.jpg,93.91%,40,Yes,No
6638,Coral Reef,Vista Gaming,coral-reef.jpg,Unknown,9,Yes,Yes
6639,Be Wild,Vista Gaming,be-wild.jpg,Unknown,9,Yes,Yes
6640,Disco Fever,Vista Gaming,disco-fever.jpg,Unknown,9,Yes,Yes
6641,Grocery Store,Vista Gaming,grocery-store.jpg,Unknown,9,Yes,Yes
6642,Games Bond,Vista Gaming,games-bond.jpg, Unknown,9,Yes,Yes
6643,Reel Wheels,Vista Gaming,reel-wheels.jpg,Unknown,9,Yes,Yes
6644,Circus,Vista Gaming,circus-2.jpg,Unknown,9,Yes,Yes
6645,Havana Nights,Vista Gaming,havana-nights.jpg,Unknown,9,Yes,Yes
6646,Rock Star,Vista Gaming,rock-star.jpg,Unknown,9,Yes,Yes
6647,Lucky 7s,Vista Gaming,lucky-7s.jpg,Unknown,5,No,No
6648,Hot Cross Bunnies,Realistic,hot-cross-bunnies.jpg,95.20%,3,Yes,No
6649,High Rise,Realistic,high-rise.jpg,95.16%,5,No,No
6650,Riverboat Gambler,Realistic,riverboat-gambler.jpg,95.39%,20,Yes,No
6651,Snapshot,Realistic,snapshot.jpg,95.07%,20,Yes,No
6652,Go Wild On Safari,Realistic,go-wild-on-safari.jpg,95.30%,20,Yes,No
6653,Criss Cross 81,Wazdan,criss-cross-81.jpg,Unknown,81,No,No
6654,Fire Bird,Wazdan,fire-bird.jpg,Unknown,5,No,No
6655,Fenix Play 27,Wazdan,fenix-play-27.jpg,Unknown,27,No,No
6656,Hot 777,Wazdan,hot-777.jpg,Unknown,5,Yes,No
6657,Wild Girls,Wazdan,wild-girls.jpg,Unknown,5,No,No
6658,Magic Fruits 4,Wazdan,magic-fruits-4.jpg,Unknown,10,No,No
6659,Magic Fruits 27,Wazdan,magic-fruits-27.jpg,Unknown,27,No,No
6660,Magic Fruits 81,Wazdan,magic-fruits-81.jpg,Unknown,81,No,No
6661,Magic Hot,Wazdan,magic-hot.jpg,Unknown,5,No,No
6662,Mega Jack,Wazdan,mega-jack-2.jpg,Unknown,27,No,No
6663,Mystery Jack,Wazdan,mystery-jack.jpg,Unknown,1,Yes,No
6664,Turbo Play,Wazdan,turbo-play.jpg,Unknown,1,No,No
6665,Vegas Hot,Wazdan,vegas-hot.jpg,Unknown,1,No,No
6666,Vegas Reel II,Wazdan,vegas-reels-ii.JPG,Unknown,1,No,Yes
6667,Super Fruit 7,1X2gaming,super-fruit-7.JPG,Unknown,9,Yes,No
6668,Lucky 5 Reeler,Barcrest,lucky-5-reeler.jpg,87.76%,10,No,No
6669,Crown Gems,Barcrest,crown-gems.jpg,95.05%,10,No,No
6670,The Great White,SkillOnNet,the-great-white.jpg,Unknown,3,No,No
6671,Vegas 6000,SkillOnNet,vegas-6000.jpg,Unknown,5,No,No
6672,The Great Pyramid,Realistic,the-great-pyramid.jpg,95.20%,1,No,No
6673,Fruits'n'Stars,Playson,fruits-n-stars-slot-playson.jpg,Unknown,5,Yes,No
6674,Lucky Bells,Amatic Industries,ucky-ells.jpg,Unknown,20,No,No
6675,Bells on Fire,Amatic Industries,ells-on-ire.jpg,Unknown,40,No,No
6676,Lady Joker,Amatic Industries,ady-oker.jpg,Unknown,50,No,No
6677,Bar 7's,Novomatic,bar-7s.jpg,95.02%,1,Yes,No
6678,DeluxXxe Multi,GAMING1,deluxxxe-2.JPG,Unknown,5,Yes,No
6679,Hot Fever,GAMING1,hot-fever.JPG,Unknown,5,No,No
6680,Joker Plus II,Xatronic Software,joker-plus-ii.JPG,Unknown,27,No,No
6681,Hot Roll,IGT,hot-roll.JPG,91.97%,20,No,No
6682,12 Animals,Booongo,12-animals.jpg,,30,Yes,No
6683,Master Joker,Pragmatic Play,master-joker-slot-pragmaticplay.jpg,96.4%,1,No,No
6684,HarleCoin,Red Tiger,harlecoin-slot-red-tiger-gaming.jpg,95.7%,1,Yes,No 
6685,5 Line Mystery,Novomatic,5-line-mystery.jpg,,5,No,No
6686,Explosive Cocktail,InBet Games,explosive-cocktail.jpg,,5,No,No
6687,Gagarin-61,InBet Games,gagarin-61.jpg,,9,No,No
6688,Red Seven Ultra,Zeus Play,red-seven-ultra.jpg,,10,Yes,No
6689,The King Panda,Booming Games,the-king-panda-slot-booming-2.jpg,,1,No,No
6690,Shore Thing,Realistic,shore-thing.jpg,95%,1,No,No
6691,Glitter Gems,Ainsworth,glitter-gems.jpg,94.25%,30,Yes,No
6692,Emerald Diamond,Red Tiger,emerald-diamond.jpg,96.08%,1,Yes,No
6693,Red Diamond,Red Tiger,red-diamond.jpg,96.19%,1,Yes,No
6694,Triple Tigers,Pragmatic Play,triple-tigers-slot-pragmaticplay.jpg,96.52%,1,No,No
6695,Jackpot Jester 200000,NextGen,jackpot-jester-200000.jpg,,5,No,No
6696,Evil Genotype,Fugaso,evil-genotype.jpg,96%,20,Yes,No
6697,Almighty Dollar,Rival Gaming,almighty-dollar.jpg,,5,Yes,No
6698,Crypcrusade,Ganapati,crypcrusade.jpg,97.2%,50,Yes,No
6699,Hit It Hard,ELK Studios,hit-it-big-slot-elk-studios-2.jpg,96.3%,5,Yes,Yes
6700,Multiplier Riches,Red Tiger,multiplier-riches-slot-red-tiger-gaming.jpg,95.7%,1,No,No
6701,La Casa De Papel Clasico,Skywind Group,la-casa-de-papel-clasico.jpg,96.39%,1,Yes,No
6702,Chiquito,MGA Games,chiquito-1.jpg,90%,1,Yes,Yes
6703,Leticia Sabater Show,MGA Games,leticia-sabater-show.jpg,95%,,No,No
6704,Fortunium Gold: Mega Moolah,Microgaming,fortunium-gold-mega-moolah.jpg,92.6%,40,Yes,No
6705,Ismael Beiro,MGA Games,ismael-beiro.jpg,90%,1,No,No
6706,Golden Horns,Betsoft,golden-horns-slot-betsoft.jpg,96.2%,1,No,No
6707,Wild Fruits,Holland Power Gaming,wild-fruits.jpg,Unknown,25,Yes,No
6708,Random Reels,Holland Power Gaming,random-reel.jpg,Unknown,5,No,No
6709,Butterfly,B3W Group,butterfly-ss.jpg,Unknown,1,No,No
6710,Yeti Quest,B3W Group,yeti-quest.jpg,Unknown,3,No,Yes
6711,Gold Rush,B3W Group,gold-rush.jpg,Unknown,1,No,No
6712,Double Diamond,Parlay,double-diamond.jpg,,,,
6713,10 Times Wild,Random Logic,10-times-wild.jpg,,,,
6714,Fruit Machine,mFortune Software,fruit-machine-3.jpg,Unknown,3,No,No
6715,Odin's Loot,Soft Magic Dice,odin-s-loot.jpg,Unknown,1,No,No
6716,Manga Money,Soft Magic Dice,manga-money.jpg,Unknown,1,No,No
6717,Lucky 7,Soft Magic Dice,lucky-7-2.jpg,Unknown,1,No,No
6718,Kitty Cash,Soft Magic Dice,kitty-cash.jpg,Unknown,1,No,No
6719,Irish Magic,Soft Magic Dice,irish-magic.jpg,Unknown,1,No,No
6720,Gangster Fist,Soft Magic Dice,gangster-fist.jpg,Unknown,1,No,No
6721,El Dorado Gold,Soft Magic Dice,el-dorado-gold.jpg,Unknown,1,No,No
6722,Banker's Bonus,Soft Magic Dice,banker-s-bonus.jpg,Unknown,1,No,No
6723,Top Shot,Holland Power Gaming,top-shot.jpg,Unknown,25,No,Yes
6724,Bars And Sevens,Holland Power Gaming,bars-and-sevens.jpg,Unknown,10,No,No
6725,Super Fruit,Holland Power Gaming,super-fruit-2.jpg,Unknown,10,No,No
